game_id,is_home,wl,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,a_team_id,season_year,Money Line
0020700468,1,L,10,20,0.333,240,33,75,0.44,3,8,0.375,12,18,1,2,31,33,23,5,6,8,22,81,1610612740,2007,190.00
0020700468,0,W,21,11,0.656,240,32,77,0.416,6,19,0.316,25,27,1,7,39,46,19,4,4,9,16,95,1610612746,2007,-210.00
0020700467,1,W,18,16,0.529,240,40,75,0.533,7,10,0.7,23,27,1,7,19,26,29,7,9,10,24,110,1610612755,2007,-445.00
0020700467,0,L,14,18,0.438,240,41,85,0.482,3,8,0.375,22,31,1,15,25,40,17,7,6,15,20,107,1610612762,2007,405.00
0020700466,1,W,21,11,0.656,240,43,80,0.537,8,16,0.5,27,32,1,11,39,50,28,5,7,10,28,121,1610612744,2007,-240.00
0020700466,0,L,19,14,0.576,240,33,79,0.418,10,23,0.435,23,32,1,11,24,35,16,3,4,10,23,99,1610612742,2007,220.00
0020700465,0,W,19,13,0.594,240,30,77,0.39,8,25,0.32,22,27,1,9,35,44,17,2,8,4,20,90,1610612750,2007,-191.00
0020700465,1,L,4,27,0.129,240,28,80,0.35,3,14,0.214,20,25,1,15,31,46,9,2,5,8,23,79,1610612757,2007,178.00
0020700464,1,L,8,24,0.25,240,38,74,0.514,9,17,0.529,13,21,1,5,23,28,20,14,2,16,17,98,1610612749,2007,-144.00
0020700464,0,W,12,19,0.387,240,38,73,0.521,8,17,0.471,19,27,1,11,30,41,18,8,3,20,20,103,1610612748,2007,134.00
0020700463,1,L,8,22,0.267,240,35,80,0.438,5,19,0.263,22,34,1,10,32,42,20,6,1,21,32,97,1610612758,2007,-162.00
0020700463,0,W,12,18,0.4,240,34,78,0.436,4,16,0.25,35,43,1,11,40,51,17,15,6,17,25,107,1610612752,2007,152.00
0020700462,1,W,27,3,0.9,240,41,77,0.532,4,16,0.25,11,19,1,7,27,34,27,8,5,12,20,97,1610612745,2007,-820.00
0020700462,0,L,15,17,0.469,240,35,83,0.422,5,21,0.238,18,23,1,13,28,41,18,6,2,13,19,93,1610612738,2007,670.00
0020700461,0,W,9,22,0.29,240,36,78,0.462,6,20,0.3,12,19,1,7,42,49,25,9,7,17,16,90,1610612754,2007,228.00
0020700461,1,L,15,18,0.455,240,28,91,0.308,5,28,0.179,11,15,1,19,31,50,13,10,6,17,18,72,1610612763,2007,-248.00
0020700460,1,W,15,17,0.469,240,39,77,0.506,3,11,0.273,17,23,1,12,29,41,24,8,8,13,23,98,1610612737,2007,-201.00
0020700460,0,L,15,14,0.517,240,31,76,0.408,5,11,0.455,27,34,1,12,23,35,13,10,2,9,23,94,1610612739,2007,183.00
0020700459,1,L,22,12,0.647,240,35,80,0.438,5,17,0.294,20,29,1,9,28,37,14,9,5,11,22,95,1610612751,2007,-240.00
0020700459,0,W,15,16,0.484,240,36,77,0.468,4,11,0.364,20,28,1,9,33,42,24,5,4,13,24,96,1610612753,2007,220.00
0020700458,0,W,12,18,0.4,240,43,87,0.494,5,10,0.5,18,27,1,17,33,50,24,6,8,9,20,109,1610612766,2007,-110.00
0020700458,1,L,11,19,0.367,240,35,78,0.449,7,15,0.467,20,28,1,9,31,40,28,5,7,13,24,97,1610612741,2007,100.00
0020700457,1,L,15,15,0.5,240,30,67,0.448,5,18,0.278,28,32,1,8,27,35,13,4,2,14,18,93,1610612765,2007,183.00
0020700457,0,W,25,7,0.781,240,37,76,0.487,11,22,0.5,21,26,1,11,26,37,23,6,4,13,24,106,1610612764,2007,-201.00
0020700452,0,W,19,13,0.594,240,40,87,0.46,14,36,0.389,18,21,1,15,32,47,22,11,3,21,26,112,1610612745,2007,143.00
0020700452,1,L,15,16,0.484,240,33,77,0.429,6,21,0.286,23,29,1,9,25,34,17,11,5,23,21,95,1610612744,2007,-153.00
0020700451,1,W,24,7,0.774,240,45,77,0.584,8,15,0.533,16,21,1,7,29,36,33,9,4,12,22,114,1610612749,2007,-1100.00
0020700451,0,L,11,19,0.367,240,26,72,0.361,2,12,0.167,15,26,1,16,22,38,14,4,3,21,17,69,1610612765,2007,800.00
0020700450,1,L,11,18,0.379,265,42,97,0.433,6,18,0.333,20,24,1,17,30,47,26,9,6,12,24,110,1610612753,2007,126.00
0020700450,0,W,22,11,0.667,265,41,83,0.494,11,25,0.44,19,26,1,10,31,41,20,6,5,12,22,112,1610612741,2007,-136.00
0020700449,0,L,15,17,0.469,265,40,88,0.455,10,24,0.417,13,15,1,12,38,50,20,5,5,23,30,103,1610612766,2007,103.00
0020700449,1,W,11,18,0.379,265,34,81,0.42,10,20,0.5,29,40,1,11,30,41,21,12,5,10,19,107,1610612754,2007,-113.00
0020700448,0,W,26,3,0.897,240,37,80,0.463,7,22,0.318,29,39,1,10,39,49,17,11,4,16,30,110,1610612747,2007,150.00
0020700448,1,L,19,11,0.633,240,29,82,0.354,7,24,0.292,26,34,1,10,31,41,17,6,5,16,31,91,1610612738,2007,-160.00
0020700447,1,L,11,18,0.379,240,38,88,0.432,5,23,0.217,21,25,1,13,32,45,18,6,6,12,21,102,1610612756,2007,410.00
0020700447,0,W,22,9,0.71,240,44,96,0.458,11,27,0.407,18,26,1,18,29,47,30,7,6,9,20,117,1610612758,2007,-450.00
0020700446,0,L,8,22,0.267,240,33,73,0.452,4,16,0.25,17,29,1,7,25,32,22,8,3,13,22,87,1610612759,2007,410.00
0020700446,1,W,21,8,0.724,240,40,78,0.513,9,20,0.45,22,27,1,10,36,46,27,8,3,12,25,111,1610612763,2007,-450.00
0020700445,1,L,18,12,0.6,240,29,84,0.345,4,18,0.222,33,42,1,19,37,56,20,11,9,24,26,95,1610612744,2007,-174.00
0020700445,0,W,18,13,0.581,240,37,85,0.435,10,30,0.333,21,28,1,8,34,42,26,13,8,16,30,105,1610612743,2007,164.00
0020700444,1,W,18,12,0.6,240,36,76,0.474,9,20,0.45,16,20,1,8,31,39,24,6,3,9,16,97,1610612755,2007,-215.00
0020700444,0,L,13,17,0.433,240,30,78,0.385,4,13,0.308,8,10,1,12,29,41,16,4,4,15,20,72,1610612757,2007,195.00
0020700443,0,W,11,17,0.393,240,36,72,0.5,10,22,0.455,18,25,1,12,29,41,20,9,2,14,18,100,1610612752,2007,-150.00
0020700443,1,L,8,21,0.276,240,32,86,0.372,4,15,0.267,15,20,1,22,25,47,15,7,2,16,15,83,1610612741,2007,140.00
0020700441,0,W,25,3,0.893,240,37,80,0.463,10,21,0.476,20,26,1,14,27,41,22,10,1,11,19,104,1610612762,2007,-210.00
0020700441,1,L,16,16,0.5,240,40,73,0.548,5,12,0.417,13,19,1,6,24,30,23,6,7,12,23,98,1610612738,2007,190.00
0020700440,0,L,16,15,0.516,240,34,92,0.37,2,10,0.2,9,17,1,18,33,51,18,11,6,15,15,79,1610612745,2007,127.00
0020700440,1,W,15,15,0.5,240,32,81,0.395,10,22,0.455,17,19,1,12,38,50,23,8,6,15,14,91,1610612761,2007,-137.00
0020700439,0,W,14,16,0.467,240,40,80,0.5,5,20,0.25,12,23,1,12,28,40,31,2,5,17,25,97,1610612749,2007,140.00
0020700439,1,L,11,18,0.379,240,33,74,0.446,3,12,0.25,26,37,1,11,26,37,19,10,4,10,23,95,1610612751,2007,-150.00
0020700438,0,L,14,17,0.452,240,32,82,0.39,5,15,0.333,7,11,1,15,33,48,13,3,2,13,17,76,1610612740,2007,190.00
0020700438,1,W,20,10,0.667,240,31,74,0.419,7,25,0.28,17,22,1,10,29,39,16,11,4,8,17,86,1610612739,2007,-210.00
0020700437,1,L,15,16,0.484,240,32,74,0.432,7,12,0.583,21,26,1,10,34,44,18,5,2,14,22,92,1610612765,2007,167.00
0020700437,0,W,23,7,0.767,240,32,73,0.438,6,15,0.4,28,34,1,6,32,38,20,7,6,8,21,98,1610612754,2007,-177.00
0020700436,0,L,10,18,0.357,240,35,74,0.473,8,21,0.381,17,21,1,4,32,36,25,6,4,17,25,95,1610612753,2007,355.00
0020700436,1,W,21,11,0.656,240,36,80,0.45,7,18,0.389,25,35,1,12,30,42,13,6,5,12,18,104,1610612766,2007,-385.00
0020700435,1,W,15,14,0.517,240,36,69,0.522,8,18,0.444,16,22,1,5,31,36,24,11,6,14,19,96,1610612748,2007,-349.00
0020700435,0,L,8,23,0.258,240,28,71,0.394,6,14,0.429,12,20,1,10,30,40,16,8,2,19,13,74,1610612764,2007,319.00
0020700434,0,L,15,13,0.536,240,30,72,0.417,1,6,0.167,23,31,1,6,33,39,12,9,7,15,26,84,1610612742,2007,350.00
0020700434,1,W,20,11,0.645,240,32,73,0.438,7,13,0.538,26,35,1,11,33,44,19,11,6,15,25,97,1610612737,2007,-380.00
0020700433,0,W,18,11,0.621,240,43,85,0.506,5,17,0.294,33,37,1,11,40,51,13,8,5,13,21,124,1610612744,2007,181.00
0020700433,1,L,17,13,0.567,240,44,104,0.423,14,36,0.389,18,23,1,19,24,43,29,5,5,8,22,120,1610612743,2007,-196.00
0020700432,0,L,16,15,0.516,240,41,90,0.456,5,13,0.385,22,30,1,17,29,46,30,11,4,12,27,109,1610612747,2007,187.00
0020700432,1,W,19,10,0.655,240,43,79,0.544,11,19,0.579,26,41,1,13,33,46,34,9,9,15,22,123,1610612762,2007,-205.00
0020700431,1,W,17,12,0.586,240,40,81,0.494,8,19,0.421,21,29,1,14,33,47,28,8,6,12,14,109,1610612750,2007,-375.00
0020700431,0,L,4,24,0.143,240,38,82,0.463,10,24,0.417,12,15,1,6,26,32,22,7,1,13,23,98,1610612757,2007,345.00
0020700430,1,L,11,17,0.393,240,32,76,0.421,7,22,0.318,9,10,1,14,18,32,14,6,3,22,23,80,1610612755,2007,-157.00
0020700430,0,W,13,16,0.448,240,38,76,0.5,3,8,0.375,13,20,1,13,26,39,17,11,7,15,12,92,1610612758,2007,147.00
0020700429,0,L,9,19,0.321,240,33,95,0.347,1,9,0.111,21,25,1,16,40,56,12,6,7,9,21,88,1610612756,2007,1100.00
0020700429,1,W,21,9,0.7,240,38,79,0.481,5,20,0.25,13,23,1,6,39,45,26,3,16,12,23,94,1610612746,2007,-1500.00
0020700428,0,W,16,14,0.533,240,34,84,0.405,4,16,0.25,11,14,1,10,35,45,16,8,5,7,19,83,1610612759,2007,244.00
0020700428,1,L,20,8,0.714,240,23,72,0.319,7,25,0.28,20,28,1,15,36,51,11,3,4,19,17,73,1610612761,2007,-264.00
0020700427,1,W,10,17,0.37,240,34,78,0.436,6,16,0.375,29,33,1,14,36,50,25,7,5,19,15,103,1610612749,2007,-255.00
0020700427,0,L,11,17,0.393,240,43,93,0.462,6,16,0.375,7,15,0,11,25,36,32,12,6,11,25,99,1610612741,2007,235.00
0020700426,1,L,8,21,0.276,240,31,86,0.36,7,20,0.35,14,16,1,11,32,43,20,2,5,14,20,83,1610612745,2007,-109.00
0020700426,0,W,14,15,0.483,240,43,89,0.483,8,21,0.381,9,12,1,10,38,48,24,6,7,9,18,103,1610612763,2007,-101.00
0020700425,0,L,15,15,0.5,240,38,81,0.469,6,16,0.375,19,28,1,11,27,38,22,5,8,15,20,101,1610612765,2007,410.00
0020700425,1,W,22,7,0.759,240,44,90,0.489,7,15,0.467,19,25,1,17,26,43,29,10,8,12,20,114,1610612754,2007,-450.00
0020700424,0,W,20,11,0.645,265,43,94,0.457,12,34,0.353,23,28,1,19,33,52,24,4,4,16,21,121,1610612748,2007,-175.00
0020700424,1,L,8,22,0.267,265,43,85,0.506,5,13,0.385,23,31,1,7,28,35,25,9,7,10,26,114,1610612753,2007,165.00
0020700423,0,L,14,14,0.5,240,38,86,0.442,8,23,0.348,22,27,1,17,27,44,20,7,1,10,22,106,1610612751,2007,157.00
0020700423,1,W,13,16,0.448,240,36,82,0.439,8,17,0.471,29,31,1,16,24,40,26,5,8,9,16,109,1610612764,2007,-167.00
0020700422,1,L,10,17,0.37,240,32,78,0.41,5,15,0.333,16,21,1,9,32,41,17,8,2,15,25,85,1610612740,2007,142.00
0020700422,0,W,19,10,0.655,240,37,82,0.451,6,20,0.3,19,23,1,11,34,45,22,8,4,13,18,99,1610612766,2007,-152.00
0020700420,1,L,9,18,0.333,240,34,92,0.37,3,12,0.25,17,27,1,14,28,42,21,6,3,12,19,88,1610612756,2007,360.00
0020700420,0,W,20,9,0.69,240,41,78,0.526,6,16,0.375,20,22,1,3,43,46,30,5,9,18,26,108,1610612746,2007,-400.00
0020700419,0,W,14,16,0.467,240,32,88,0.364,2,16,0.125,22,32,1,16,40,56,15,8,2,12,20,88,1610612742,2007,275.00
0020700419,1,L,19,11,0.633,240,27,74,0.365,4,20,0.2,23,31,1,6,39,45,14,8,8,13,20,81,1610612739,2007,-305.00
0020700418,0,L,4,23,0.148,240,35,86,0.407,7,19,0.368,24,35,1,19,32,51,18,10,4,22,26,101,1610612744,2007,750.00
0020700418,1,W,17,12,0.586,240,38,90,0.422,8,31,0.258,21,26,1,13,30,43,26,11,10,16,24,105,1610612750,2007,-950.00
0020700417,0,W,23,3,0.885,240,31,76,0.408,11,22,0.5,16,22,1,16,29,45,19,11,4,17,20,89,1610612758,2007,-310.00
0020700417,1,L,11,16,0.407,240,26,68,0.382,2,15,0.133,15,21,1,9,27,36,11,11,4,20,20,69,1610612738,2007,280.00
0020700416,1,W,16,14,0.533,240,38,76,0.5,3,10,0.3,20,26,1,8,30,38,26,12,4,11,21,99,1610612742,2007,-158.00
0020700416,0,L,19,10,0.655,240,32,75,0.427,9,26,0.346,17,21,1,9,31,40,22,5,3,18,22,90,1610612762,2007,148.00
0020700415,1,W,17,11,0.607,240,47,86,0.547,8,18,0.444,23,33,1,11,37,48,34,13,11,16,16,125,1610612749,2007,-410.00
0020700415,0,L,11,16,0.407,240,38,93,0.409,10,24,0.417,19,20,1,12,25,37,24,11,4,18,22,105,1610612743,2007,370.00
0020700414,1,W,20,7,0.741,240,36,76,0.474,8,17,0.471,14,23,1,10,30,40,24,6,5,10,10,94,1610612741,2007,-460.00
0020700414,0,L,9,17,0.346,240,34,83,0.41,4,12,0.333,7,10,1,12,26,38,22,5,5,11,20,79,1610612759,2007,420.00
0020700413,1,L,8,20,0.286,240,39,82,0.476,9,21,0.429,11,13,1,11,28,39,16,6,6,17,15,98,1610612740,2007,115.00
0020700413,0,W,18,10,0.643,240,48,86,0.558,12,31,0.387,8,10,1,8,27,35,21,12,7,9,14,116,1610612763,2007,-125.00
0020700412,0,W,21,7,0.75,240,42,78,0.538,4,10,0.4,13,18,1,6,24,30,27,10,2,11,17,101,1610612751,2007,-191.00
0020700412,1,L,12,16,0.429,240,30,65,0.462,3,11,0.273,20,25,1,9,26,35,23,6,3,15,17,83,1610612765,2007,178.00
0020700411,0,L,8,20,0.286,240,35,87,0.402,8,20,0.4,18,22,1,12,25,37,18,10,0,12,24,96,1610612753,2007,550.00
0020700411,1,W,19,11,0.633,240,40,75,0.533,8,24,0.333,22,30,1,10,35,45,24,6,6,16,18,110,1610612752,2007,-610.00
0020700410,0,L,15,14,0.517,240,35,84,0.417,8,25,0.32,17,23,1,10,27,37,22,9,2,19,21,95,1610612737,2007,140.00
0020700410,1,W,15,12,0.556,240,38,84,0.452,5,8,0.625,26,30,1,15,33,48,27,9,7,19,23,107,1610612754,2007,-150.00
0020700409,0,W,14,13,0.519,240,40,82,0.488,11,22,0.5,17,20,1,10,34,44,21,7,5,14,23,108,1610612766,2007,190.00
0020700409,1,L,10,16,0.385,240,38,88,0.432,10,22,0.455,18,27,1,11,28,39,21,7,2,10,19,104,1610612764,2007,-210.00
0020700408,1,W,12,16,0.429,240,36,72,0.5,5,16,0.313,19,25,1,7,33,40,24,6,9,17,22,96,1610612748,2007,-150.00
0020700408,0,L,8,21,0.276,240,34,84,0.405,1,13,0.077,16,22,1,11,27,38,18,9,3,15,18,85,1610612755,2007,140.00
0020700406,0,L,19,9,0.679,240,42,89,0.472,10,24,0.417,21,32,1,11,27,38,31,7,7,10,23,115,1610612747,2007,-119.00
0020700406,1,W,18,10,0.643,240,46,88,0.523,3,12,0.25,27,32,1,13,34,47,26,8,5,14,27,122,1610612756,2007,109.00
0020700405,1,W,13,16,0.448,240,34,77,0.442,4,13,0.308,24,34,1,11,31,42,23,10,3,13,28,96,1610612748,2007,-193.00
0020700405,0,L,8,20,0.286,240,31,72,0.431,1,8,0.125,19,35,1,12,32,44,16,5,2,18,27,82,1610612739,2007,180.00
0020700404,0,W,16,11,0.593,240,39,91,0.429,9,28,0.321,19,22,1,12,41,53,18,7,10,19,23,106,1610612758,2007,130.00
0020700404,1,L,11,15,0.423,240,39,90,0.433,8,23,0.348,19,31,1,10,36,46,23,12,6,13,24,105,1610612743,2007,-140.00
0020700403,1,W,22,3,0.88,240,38,73,0.521,8,19,0.421,19,24,1,6,32,38,24,7,5,14,24,103,1610612753,2007,-520.00
0020700403,0,L,18,11,0.621,240,30,68,0.441,8,18,0.444,23,36,1,8,26,34,20,5,4,14,22,91,1610612738,2007,470.00
0020700402,1,L,12,16,0.429,240,37,90,0.411,4,19,0.211,18,28,1,19,28,47,21,10,5,12,20,96,1610612744,2007,-142.00
0020700402,0,W,16,12,0.571,240,38,73,0.521,7,16,0.438,22,25,1,5,35,40,18,7,2,17,16,105,1610612739,2007,132.00
0020700401,1,W,20,7,0.741,240,32,77,0.416,7,13,0.538,23,29,1,11,31,42,23,8,4,14,23,94,1610612745,2007,-330.00
0020700401,0,L,13,15,0.464,240,29,72,0.403,8,20,0.4,16,23,1,8,29,37,17,8,6,17,23,82,1610612765,2007,300.00
0020700400,1,L,8,19,0.296,240,30,76,0.395,3,19,0.158,27,38,1,17,35,52,7,2,0,17,22,90,1610612747,2007,240.00
0020700400,0,W,17,10,0.63,240,37,85,0.435,8,26,0.308,13,20,1,8,30,38,18,9,5,8,27,95,1610612752,2007,-260.00
0020700399,0,L,15,14,0.517,240,36,90,0.4,5,19,0.263,26,30,1,19,30,49,10,2,1,6,24,103,1610612756,2007,540.00
0020700399,1,W,19,8,0.704,240,45,86,0.523,11,25,0.44,21,29,1,10,31,41,32,1,7,7,17,122,1610612761,2007,-600.00
0020700398,1,W,19,7,0.731,240,37,82,0.451,5,13,0.385,20,26,1,13,39,52,25,3,2,12,11,99,1610612746,2007,-2000.00
0020700398,0,L,9,17,0.346,240,38,82,0.463,5,9,0.556,9,12,1,6,27,33,22,5,8,8,21,90,1610612759,2007,1500.00
0020700397,0,L,10,15,0.4,240,41,81,0.506,8,18,0.444,9,16,1,10,24,34,24,8,5,17,17,99,1610612749,2007,245.00
0020700397,1,W,11,15,0.423,240,44,89,0.494,6,15,0.4,9,13,1,15,26,41,26,10,4,17,22,103,1610612766,2007,-265.00
0020700396,1,L,9,16,0.36,240,41,90,0.456,5,13,0.385,11,13,1,12,22,34,24,6,8,12,19,98,1610612745,2007,112.00
0020700396,0,W,13,14,0.481,240,46,95,0.484,10,22,0.455,14,19,1,20,30,50,29,9,10,12,15,116,1610612741,2007,-122.00
0020700395,0,L,4,22,0.154,240,31,80,0.388,6,19,0.316,8,14,1,12,29,41,15,6,2,21,20,76,1610612740,2007,825.00
0020700395,1,W,17,10,0.63,240,44,83,0.53,4,19,0.211,18,21,1,9,34,43,28,14,7,9,12,110,1610612750,2007,-975.00
0020700394,1,L,8,19,0.296,240,37,75,0.493,8,22,0.364,15,24,1,11,26,37,17,5,7,18,23,97,1610612755,2007,-168.00
0020700394,0,W,11,16,0.407,240,38,86,0.442,3,7,0.429,20,29,1,14,26,40,13,13,4,10,20,99,1610612763,2007,158.00
0020700393,0,L,15,14,0.517,240,34,76,0.447,5,11,0.455,29,43,1,14,27,41,19,4,3,13,22,102,1610612748,2007,-109.00
0020700393,1,W,8,19,0.296,240,41,79,0.519,2,7,0.286,20,23,1,11,25,36,17,6,9,12,30,104,1610612762,2007,-101.00
0020700392,1,W,12,15,0.444,240,35,83,0.422,6,19,0.316,24,40,1,21,37,58,26,10,6,22,26,100,1610612744,2007,115.00
0020700392,0,L,15,12,0.556,240,34,88,0.386,6,25,0.24,21,25,1,15,24,39,16,6,1,16,27,95,1610612751,2007,-125.00
0020700391,1,W,15,13,0.536,240,35,87,0.402,8,22,0.364,15,20,1,11,35,46,29,7,9,9,21,93,1610612764,2007,-370.00
0020700391,0,L,13,13,0.5,240,31,77,0.403,5,21,0.238,18,26,1,11,40,51,13,5,7,15,18,85,1610612754,2007,340.00
0020700389,0,L,15,11,0.577,240,36,79,0.456,5,20,0.25,19,25,1,10,29,39,18,4,1,11,21,96,1610612757,2007,169.00
0020700389,1,W,15,12,0.556,240,34,75,0.453,9,25,0.36,22,29,1,10,33,43,25,2,6,13,21,99,1610612743,2007,-179.00
0020700388,1,W,19,9,0.679,240,38,69,0.551,8,16,0.5,18,23,1,6,34,40,21,5,4,14,19,102,1610612746,2007,-900.00
0020700388,0,L,9,16,0.36,240,37,86,0.43,3,13,0.231,12,19,1,16,22,38,24,8,5,10,20,89,1610612742,2007,810.00
0020700387,0,L,14,13,0.519,240,41,91,0.451,13,35,0.371,23,32,1,13,26,39,27,7,5,10,23,118,1610612750,2007,-210.00
0020700387,1,W,4,21,0.16,240,49,91,0.538,9,18,0.5,24,29,1,12,38,50,24,7,6,11,23,131,1610612754,2007,190.00
0020700386,0,L,8,18,0.308,240,24,71,0.338,4,17,0.235,15,23,1,11,33,44,11,5,4,22,22,67,1610612765,2007,460.00
0020700386,1,W,19,7,0.731,240,34,81,0.42,2,12,0.167,24,30,1,12,33,45,22,16,6,8,19,94,1610612763,2007,-510.00
0020700385,0,W,15,13,0.536,240,42,79,0.532,3,6,0.5,26,34,1,13,27,40,25,11,6,13,25,113,1610612753,2007,153.00
0020700385,1,L,18,10,0.643,240,35,77,0.455,9,27,0.333,15,24,1,12,25,37,21,8,5,19,26,94,1610612762,2007,-163.00
0020700384,0,L,8,18,0.308,240,36,88,0.409,8,22,0.364,15,28,1,22,28,50,16,8,1,17,22,95,1610612766,2007,200.00
0020700384,1,W,10,14,0.417,240,37,74,0.5,7,17,0.412,24,35,1,9,32,41,27,10,8,13,20,105,1610612752,2007,-220.00
0020700383,0,W,14,12,0.538,240,33,73,0.452,7,12,0.583,24,30,1,16,33,49,24,4,5,14,21,97,1610612764,2007,160.00
0020700383,1,L,13,12,0.52,240,33,74,0.446,9,24,0.375,17,22,1,7,26,33,14,7,3,9,25,92,1610612737,2007,-170.00
0020700382,1,L,10,16,0.385,240,40,88,0.455,3,11,0.273,18,21,1,10,27,37,23,9,3,12,20,101,1610612747,2007,133.00
0020700382,0,W,16,10,0.615,240,43,88,0.489,5,16,0.313,15,20,1,15,32,47,26,7,4,16,17,106,1610612755,2007,-143.00
0020700381,1,W,21,3,0.875,240,31,70,0.443,12,26,0.462,33,42,1,8,38,46,25,12,4,22,26,107,1610612741,2007,-520.00
0020700381,0,L,9,15,0.375,240,27,76,0.355,4,11,0.364,24,36,1,14,26,40,15,9,3,21,30,82,1610612738,2007,470.00
0020700380,1,W,15,10,0.6,290,41,112,0.366,5,20,0.25,25,34,1,27,36,63,25,7,13,14,21,112,1610612745,2007,-360.00
0020700380,0,L,12,14,0.462,290,41,102,0.402,12,34,0.353,17,25,1,13,43,56,27,11,6,18,26,111,1610612743,2007,330.00
0020700379,1,W,12,15,0.444,240,34,82,0.415,3,12,0.25,23,30,1,15,34,49,15,10,3,10,23,94,1610612747,2007,122.00
0020700379,0,L,15,10,0.6,240,36,80,0.45,2,15,0.133,16,24,1,12,35,47,17,7,3,13,22,90,1610612739,2007,-132.00
0020700378,0,W,11,15,0.423,265,40,87,0.46,4,11,0.364,23,30,1,20,30,50,23,6,2,15,26,107,1610612748,2007,108.00
0020700378,1,L,7,19,0.269,265,40,86,0.465,3,13,0.231,20,29,1,16,27,43,23,11,10,12,25,103,1610612751,2007,-118.00
0020700376,0,L,15,12,0.556,240,41,82,0.5,6,12,0.5,8,10,1,10,25,35,23,4,4,10,21,96,1610612757,2007,140.00
0020700376,1,W,14,12,0.538,240,39,77,0.506,10,21,0.476,13,17,1,10,30,40,25,2,1,12,11,101,1610612761,2007,-150.00
0020700375,0,L,18,8,0.692,240,43,82,0.524,3,7,0.429,16,19,1,7,28,35,27,11,7,18,21,105,1610612742,2007,137.00
0020700375,1,W,18,9,0.667,240,40,87,0.46,6,16,0.375,22,25,1,19,30,49,19,11,8,16,17,108,1610612756,2007,-147.00
0020700374,0,W,18,9,0.667,240,34,83,0.41,7,17,0.412,22,26,1,11,38,49,16,8,4,15,27,97,1610612745,2007,140.00
0020700374,1,L,12,13,0.48,240,31,91,0.341,9,24,0.375,21,31,1,17,32,49,22,10,11,11,20,92,1610612753,2007,-150.00
0020700373,0,W,15,11,0.577,240,41,84,0.488,11,23,0.478,18,22,1,9,31,40,24,8,3,13,16,111,1610612750,2007,-260.00
0020700373,1,L,3,21,0.125,240,39,87,0.448,7,19,0.368,13,17,1,12,33,45,22,7,2,16,22,98,1610612744,2007,240.00
0020700372,1,W,8,17,0.32,240,33,75,0.44,10,25,0.4,12,15,1,8,32,40,17,7,8,17,12,88,1610612759,2007,275.00
0020700372,0,L,18,7,0.72,240,36,87,0.414,6,28,0.214,7,9,1,12,32,44,21,13,2,11,16,85,1610612763,2007,-305.00
0020700371,0,W,11,14,0.44,240,37,76,0.487,10,20,0.5,18,23,1,10,22,32,25,11,2,13,17,102,1610612749,2007,235.00
0020700371,1,L,10,15,0.4,240,34,70,0.486,8,18,0.444,13,19,1,11,29,40,21,7,9,20,19,89,1610612758,2007,-255.00
0020700370,0,L,11,15,0.423,240,35,80,0.438,7,20,0.35,13,21,1,12,21,33,16,11,0,12,21,90,1610612752,2007,-143.00
0020700370,1,W,8,17,0.32,240,41,73,0.562,8,18,0.444,18,25,1,9,32,41,17,8,3,15,19,108,1610612739,2007,133.00
0020700369,1,L,20,3,0.87,240,34,69,0.493,4,14,0.286,13,21,1,10,27,37,18,9,3,15,18,85,1610612765,2007,-247.00
0020700369,0,W,18,7,0.72,240,29,72,0.403,9,20,0.45,20,23,1,10,24,34,14,7,1,14,17,87,1610612738,2007,227.00
0020700368,1,W,14,12,0.538,240,43,94,0.457,9,21,0.429,7,9,1,7,32,39,27,6,10,8,22,102,1610612755,2007,-210.00
0020700368,0,L,10,15,0.4,240,27,78,0.346,3,12,0.25,28,33,1,12,43,55,18,4,6,18,16,85,1610612754,2007,190.00
0020700367,1,W,13,12,0.52,265,41,79,0.519,1,11,0.091,31,36,1,12,30,42,28,9,0,15,36,114,1610612748,2007,-125.00
0020700367,0,L,7,18,0.28,265,33,71,0.465,3,9,0.333,42,49,1,8,24,32,24,10,5,17,26,111,1610612737,2007,115.00
0020700366,0,L,14,13,0.519,240,35,76,0.461,3,7,0.429,19,25,1,11,30,41,21,8,7,20,30,92,1610612766,2007,-191.00
0020700366,1,W,9,14,0.391,240,30,69,0.435,5,12,0.417,33,42,1,9,31,40,20,8,9,15,20,98,1610612762,2007,178.00
0020700365,1,L,13,11,0.542,240,34,88,0.386,7,26,0.269,9,13,1,12,35,47,22,7,9,18,20,84,1610612741,2007,-207.00
0020700365,0,W,9,14,0.391,240,37,89,0.416,5,14,0.357,16,21,1,13,34,47,21,9,4,12,12,95,1610612764,2007,187.00
0020700364,0,W,15,11,0.577,240,30,80,0.375,3,15,0.2,17,26,1,11,32,43,19,7,9,6,17,80,1610612746,2007,-191.00
0020700364,1,L,9,15,0.375,240,30,77,0.39,5,14,0.357,12,14,1,11,39,50,23,2,4,15,20,77,1610612761,2007,178.00
0020700363,1,L,8,14,0.364,240,38,79,0.481,3,12,0.25,12,17,1,7,34,41,27,6,7,18,22,91,1610612747,2007,-129.00
0020700363,0,W,15,9,0.625,240,37,86,0.43,6,22,0.273,23,28,1,17,35,52,29,7,6,11,19,103,1610612741,2007,119.00
